  Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,Sma,std, ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand ,Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand ,Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand  ,Pgrid, Pbc, Pbd, Price_30_min, SoC  
 1393, 136.015503, 130.000000, 0.000000, 6.015503, 0.001254, 67.949387,84.514999,35.414707,  ,1393, 204.059601, 130.000000, 0.000000, 74.059601, 0.001237, 68.336021,  ,1393, 171.635895, 130.000000, 0.000000, 41.635895, 0.001425, 72.339996,  ,1393, 134.442902, 334.442902, 200.000000, 0.000000, 0.001135, 72.768608,  ,1393, 133.348404, 130.000000, 0.000000, 3.348404, 0.001803, 91.601692,  ,1393, 105.181999, 105.181999, 0.000000, 0.000000, 0.001243, 64.389610,  ,1393, 133.495697, 130.000000, 0.000000, 3.495697, 0.001584, 67.650253 
 1394, 136.015503, 130.000000, 0.000000, 6.015503, 0.001254, 67.933212,84.514999,35.414707,  ,1394, 204.059601, 130.000000, 0.000000, 74.059601, 0.001237, 68.136940,  ,1394, 171.635895, 130.000000, 0.000000, 41.635895, 0.001425, 72.228073,  ,1394, 134.442902, 334.442902, 200.000000, 0.000000, 0.001135, 73.306244,  ,1394, 133.348404, 130.000000, 0.000000, 3.348404, 0.001803, 91.592690,  ,1394, 105.181999, 105.181999, 0.000000, 0.000000, 0.001243, 64.389610,  ,1394, 133.495697, 130.000000, 0.000000, 3.495697, 0.001584, 67.640854 
 1395, 132.545502, 130.000000, 0.000000, 2.545502, 0.001254, 67.926369,84.514999,35.414707,  ,1395, 204.390396, 130.000000, 0.000000, 74.390396, 0.001237, 67.936966,  ,1395, 172.335907, 130.000000, 0.000000, 42.335907, 0.001425, 72.114265,  ,1395, 134.442902, 334.442902, 200.000000, 0.000000, 0.001135, 73.843880,  ,1395, 133.348404, 130.000000, 0.000000, 3.348404, 0.001803, 91.583687,  ,1395, 105.181999, 105.181999, 0.000000, 0.000000, 0.001243, 64.389610,  ,1395, 133.495697, 130.000000, 0.000000, 3.495697, 0.001584, 67.631454 
 1396, 136.015503, 130.000000, 0.000000, 6.015503, 0.001254, 67.910194,84.514999,35.414707,  ,1396, 203.050400, 130.000000, 0.000000, 73.050400, 0.001237, 67.740593,  ,1396, 206.305099, 130.000000, 0.000000, 76.305099, 0.001425, 71.909142,  ,1396, 134.442902, 334.442902, 200.000000, 0.000000, 0.001135, 74.381516,  ,1396, 132.718399, 130.000000, 0.000000, 2.718399, 0.001803, 91.576378,  ,1396, 105.882004, 105.882004, 0.000000, 0.000000, 0.001243, 64.389610,  ,1396, 133.495697, 130.000000, 0.000000, 3.495697, 0.001584, 67.622055 
 1397, 166.936401, 130.000000, 0.000000, 36.936401, 0.001254, 67.810905,84.514999,35.414707,  ,1397, 204.035904, 130.000000, 0.000000, 74.035904, 0.001237, 67.541573,  ,1397, 206.305099, 130.000000, 0.000000, 76.305099, 0.001425, 71.704018,  ,1397, 134.442902, 334.442902, 200.000000, 0.000000, 0.001135, 74.919151,  ,1397, 133.688400, 130.000000, 0.000000, 3.688400, 0.001803, 91.566460,  ,1397, 138.351196, 130.000000, 0.000000, 8.351196, 0.001243, 64.367165,  ,1397, 133.495697, 130.000000, 0.000000, 3.495697, 0.001584, 67.612656 
 1398, 165.936401, 130.000000, 0.000000, 35.936401, 0.001254, 67.714302,84.514999,35.414707,  ,1398, 205.035904, 130.000000, 0.000000, 75.035904, 0.001237, 67.339867,  ,1398, 205.305099, 130.000000, 0.000000, 75.305099, 0.001425, 71.501587,  ,1398, 133.742905, 333.742920, 200.000000, 0.000000, 0.001135, 75.456787,  ,1398, 169.033905, 130.000000, 0.000000, 39.033905, 0.001803, 91.461533,  ,1398, 138.351196, 130.000000, 0.000000, 8.351196, 0.001243, 64.344719,  ,1398, 99.526497, 99.526497, 0.000000, 0.000000, 0.001584, 67.612656 
 1399, 165.936401, 130.000000, 0.000000, 35.936401, 0.001254, 67.617699,84.514999,35.414707,  ,1399, 205.035904, 130.000000, 0.000000, 75.035904, 0.001237, 67.138161,  ,1399, 205.305099, 130.000000, 0.000000, 75.305099, 0.001425, 71.299156,  ,1399, 133.742905, 333.742920, 200.000000, 0.000000, 0.001135, 75.994423,  ,1399, 171.233902, 130.000000, 0.000000, 41.233902, 0.001803, 91.350685,  ,1399, 138.351196, 130.000000, 0.000000, 8.351196, 0.001243, 64.322273,  ,1399, 99.526497, 99.526497, 0.000000, 0.000000, 0.001584, 67.612656 
 1400, 165.936401, 130.000000, 0.000000, 35.936401, 0.001254, 67.521095,84.514999,35.414707,  ,1400, 170.735901, 130.000000, 0.000000, 40.735901, 0.001237, 67.028656,  ,1400, 170.635895, 130.000000, 0.000000, 40.635895, 0.001425, 71.189919,  ,1400, 133.742905, 333.742920, 200.000000, 0.000000, 0.001135, 76.532059,  ,1400, 135.442001, 130.000000, 0.000000, 5.442001, 0.001803, 91.336060,  ,1400, 172.951202, 130.000000, 0.000000, 42.951202, 0.001243, 64.206810,  ,1400, 99.526497, 99.526497, 0.000000, 0.000000, 0.001584, 67.612656 
 1401, 165.936401, 130.000000, 0.000000, 35.936401, 0.001254, 67.424492,84.514999,35.414707,  ,1401, 170.735901, 130.000000, 0.000000, 40.735901, 0.001237, 66.919151,  ,1401, 170.635895, 130.000000, 0.000000, 40.635895, 0.001425, 71.080681,  ,1401, 133.742905, 333.742920, 200.000000, 0.000000, 0.001135, 77.069695,  ,1401, 137.127502, 130.000000, 0.000000, 7.127502, 0.001803, 91.316902,  ,1401, 171.451202, 130.000000, 0.000000, 41.451202, 0.001243, 64.095383,  ,1401, 97.841003, 97.841003, 0.000000, 0.000000, 0.001584, 67.612656 
 1402, 165.936401, 130.000000, 0.000000, 35.936401, 0.001254, 67.327888,84.514999,35.414707,  ,1402, 170.735901, 130.000000, 0.000000, 40.735901, 0.001237, 66.809647,  ,1402, 205.635895, 130.000000, 0.000000, 75.635895, 0.001425, 70.877357,  ,1402, 168.742905, 368.742920, 200.000000, 0.000000, 0.001135, 77.607330,  ,1402, 137.127502, 130.000000, 0.000000, 7.127502, 0.001803, 91.297745,  ,1402, 171.451202, 130.000000, 0.000000, 41.451202, 0.001243, 63.983955,  ,1402, 97.841003, 97.841003, 0.000000, 0.000000, 0.001584, 67.612656 
 1403, 165.936401, 130.000000, 0.000000, 35.936401, 0.001254, 67.231285,84.514999,35.414707,  ,1403, 170.735901, 130.000000, 0.000000, 40.735901, 0.001237, 66.700142,  ,1403, 205.635895, 130.000000, 0.000000, 75.635895, 0.001425, 70.674034,  ,1403, 168.742905, 368.742920, 200.000000, 0.000000, 0.001135, 78.144966,  ,1403, 137.127502, 130.000000, 0.000000, 7.127502, 0.001803, 91.278587,  ,1403, 171.451202, 130.000000, 0.000000, 41.451202, 0.001243, 63.872528,  ,1403, 133.470993, 130.000000, 0.000000, 3.470993, 0.001584, 67.603325 
 1404, 165.936401, 130.000000, 0.000000, 35.936401, 0.001254, 67.134682,84.514999,35.414707,  ,1404, 170.735901, 130.000000, 0.000000, 40.735901, 0.001237, 66.590637,  ,1404, 207.135895, 130.000000, 0.000000, 77.135895, 0.001425, 70.466682,  ,1404, 168.742905, 368.742920, 200.000000, 0.000000, 0.001135, 78.682602,  ,1404, 137.127502, 130.000000, 0.000000, 7.127502, 0.001803, 91.259430,  ,1404, 171.451202, 130.000000, 0.000000, 41.451202, 0.001243, 63.761101,  ,1404, 134.325500, 130.000000, 0.000000, 4.325500, 0.001584, 67.591698 
 1405, 165.936401, 130.000000, 0.000000, 35.936401, 0.001254, 67.038078,84.514999,35.414707,  ,1405, 170.735901, 130.000000, 0.000000, 40.735901, 0.001237, 66.481133,  ,1405, 207.135895, 130.000000, 0.000000, 77.135895, 0.001425, 70.259331,  ,1405, 168.742905, 368.742920, 200.000000, 0.000000, 0.001135, 79.220238,  ,1405, 137.127502, 130.000000, 0.000000, 7.127502, 0.001803, 91.240273,  ,1405, 171.451202, 130.000000, 0.000000, 41.451202, 0.001243, 63.649673,  ,1405, 134.325500, 130.000000, 0.000000, 4.325500, 0.001584, 67.580070 
 1406, 165.936401, 130.000000, 0.000000, 35.936401, 0.001254, 66.941475,84.514999,35.414707,  ,1406, 170.735901, 130.000000, 0.000000, 40.735901, 0.001237, 66.371628,  ,1406, 207.135895, 130.000000, 0.000000, 77.135895, 0.001425, 70.051979,  ,1406, 171.281204, 371.281189, 200.000000, 0.000000, 0.001135, 79.757874,  ,1406, 137.127502, 130.000000, 0.000000, 7.127502, 0.001803, 91.221115,  ,1406, 171.451202, 130.000000, 0.000000, 41.451202, 0.001243, 63.538246,  ,1406, 98.695503, 98.695503, 0.000000, 0.000000, 0.001584, 67.580070 
 1407, 165.936401, 130.000000, 0.000000, 35.936401, 0.001254, 66.844872,84.514999,35.414707,  ,1407, 170.735901, 130.000000, 0.000000, 40.735901, 0.001237, 66.262123,  ,1407, 207.135895, 130.000000, 0.000000, 77.135895, 0.001425, 69.844627,  ,1407, 170.635696, 370.635681, 200.000000, 0.000000, 0.001135, 80.295509,  ,1407, 137.127502, 130.000000, 0.000000, 7.127502, 0.001803, 91.201958,  ,1407, 171.451202, 130.000000, 0.000000, 41.451202, 0.001243, 63.426819,  ,1407, 131.116394, 130.000000, 0.000000, 1.116394, 0.001584, 67.577072 
 1408, 165.936401, 130.000000, 0.000000, 35.936401, 0.001254, 66.748268,84.514999,35.414707,  ,1408, 170.735901, 130.000000, 0.000000, 40.735901, 0.001237, 66.152618,  ,1408, 207.135895, 130.000000, 0.000000, 77.135895, 0.001425, 69.637276,  ,1408, 171.466507, 371.466492, 200.000000, 0.000000, 0.001135, 80.833145,  ,1408, 137.127502, 130.000000, 0.000000, 7.127502, 0.001803, 91.182800,  ,1408, 171.451202, 130.000000, 0.000000, 41.451202, 0.001243, 63.315392,  ,1408, 131.116394, 130.000000, 0.000000, 1.116394, 0.001584, 67.574074 
 1409, 165.936401, 130.000000, 0.000000, 35.936401, 0.001254, 66.651665,84.514999,35.414707,  ,1409, 135.081207, 130.000000, 0.000000, 5.081207, 0.001237, 66.138962,  ,1409, 207.135895, 130.000000, 0.000000, 77.135895, 0.001425, 69.429924,  ,1409, 171.466507, 371.466492, 200.000000, 0.000000, 0.001135, 81.370781,  ,1409, 172.127502, 130.000000, 0.000000, 42.127502, 0.001803, 91.069557,  ,1409, 171.451202, 130.000000, 0.000000, 41.451202, 0.001243, 63.203964,  ,1409, 131.116394, 130.000000, 0.000000, 1.116394, 0.001584, 67.571075 
 1410, 198.357300, 130.000000, 0.000000, 68.357300, 0.001254, 66.467911,84.514999,35.414707,  ,1410, 135.081207, 130.000000, 0.000000, 5.081207, 0.001237, 66.125305,  ,1410, 173.166702, 130.000000, 0.000000, 43.166702, 0.001425, 69.313881,  ,1410, 171.466507, 371.466492, 200.000000, 0.000000, 0.001135, 81.908417,  ,1410, 136.497498, 130.000000, 0.000000, 6.497498, 0.001803, 91.052094,  ,1410, 171.451202, 130.000000, 0.000000, 41.451202, 0.001243, 63.092537,  ,1410, 128.576401, 128.576401, 0.000000, 0.000000, 0.001584, 67.571075 
 1411, 198.357300, 130.000000, 0.000000, 68.357300, 0.001188, 66.284157,77.369995,22.907536,  ,1411, 135.081207, 335.081207, 200.000000, 0.000000, 0.001115, 66.662941,  ,1411, 173.166702, 130.000000, 0.000000, 43.166702, 0.001283, 69.197838,  ,1411, 171.466507, 371.466492, 200.000000, 0.000000, 0.001076, 82.446053,  ,1411, 203.918396, 130.000000, 0.000000, 73.918396, 0.001294, 90.853386,  ,1411, 172.151199, 130.000000, 0.000000, 42.151199, 0.001246, 62.979229,  ,1411, 130.261902, 130.000000, 0.000000, 0.261902, 0.001330, 67.570374 
 1412, 198.357300, 130.000000, 0.000000, 68.357300, 0.001188, 66.100403,77.369995,22.907536,  ,1412, 135.081207, 335.081207, 200.000000, 0.000000, 0.001115, 67.200577,  ,1412, 208.166702, 130.000000, 0.000000, 78.166702, 0.001283, 68.987709,  ,1412, 205.426498, 405.426514, 200.000000, 0.000000, 0.001076, 82.983688,  ,1412, 238.548401, 130.000000, 0.000000, 108.548401, 0.001294, 90.561592,  ,1412, 206.634903, 130.000000, 0.000000, 76.634903, 0.001246, 62.773220,  ,1412, 130.261902, 130.000000, 0.000000, 0.261902, 0.001330, 67.569672 
 1413, 163.357300, 130.000000, 0.000000, 33.357300, 0.001188, 66.010735,77.369995,22.907536,  ,1413, 135.081207, 335.081207, 200.000000, 0.000000, 0.001115, 67.738213,  ,1413, 208.166702, 130.000000, 0.000000, 78.166702, 0.001283, 68.777580,  ,1413, 205.781204, 405.781189, 200.000000, 0.000000, 0.001076, 83.521324,  ,1413, 169.248398, 130.000000, 0.000000, 39.248398, 0.001294, 90.456085,  ,1413, 205.134903, 130.000000, 0.000000, 75.134903, 0.001246, 62.571243,  ,1413, 130.261902, 130.000000, 0.000000, 0.261902, 0.001330, 67.568970 
 1414, 163.357300, 130.000000, 0.000000, 33.357300, 0.001188, 65.921066,77.369995,22.907536,  ,1414, 135.081207, 335.081207, 200.000000, 0.000000, 0.001115, 68.275848,  ,1414, 277.765900, 130.000000, 0.000000, 147.765900, 0.001283, 68.380363,  ,1414, 275.049591, 475.049591, 200.000000, 0.000000, 0.001076, 84.058960,  ,1414, 238.217606, 130.000000, 0.000000, 108.217606, 0.001294, 90.165176,  ,1414, 206.634903, 130.000000, 0.000000, 76.634903, 0.001246, 62.365234,  ,1414, 129.561905, 129.561905, 0.000000, 0.000000, 0.001330, 67.568970 
 1415, 130.936401, 130.000000, 0.000000, 0.936401, 0.001188, 65.918549,77.369995,22.907536,  ,1415, 135.081207, 335.081207, 200.000000, 0.000000, 0.001115, 68.813484,  ,1415, 277.765900, 130.000000, 0.000000, 147.765900, 0.001283, 67.983147,  ,1415, 273.549591, 473.549591, 200.000000, 0.000000, 0.001076, 84.596596,  ,1415, 237.217606, 130.000000, 0.000000, 107.217606, 0.001294, 89.876961,  ,1415, 205.134903, 130.000000, 0.000000, 75.134903, 0.001246, 62.163258,  ,1415, 129.521896, 129.521896, 0.000000, 0.000000, 0.001330, 67.568970 
 1416, 130.936401, 130.000000, 0.000000, 0.936401, 0.001188, 65.916031,77.369995,22.907536,  ,1416, 135.081207, 335.081207, 200.000000, 0.000000, 0.001115, 69.351120,  ,1416, 277.765900, 130.000000, 0.000000, 147.765900, 0.001283, 67.585930,  ,1416, 238.250397, 438.250397, 200.000000, 0.000000, 0.001076, 85.134232,  ,1416, 237.217606, 130.000000, 0.000000, 107.217606, 0.001294, 89.588745,  ,1416, 205.134903, 130.000000, 0.000000, 75.134903, 0.001246, 61.961281,  ,1416, 132.547394, 130.000000, 0.000000, 2.547394, 0.001330, 67.562119 
 1417, 126.836403, 126.836403, 0.000000, 0.000000, 0.001188, 65.916031,77.369995,22.907536,  ,1417, 135.081207, 335.081207, 200.000000, 0.000000, 0.001115, 69.888756,  ,1417, 277.765900, 130.000000, 0.000000, 147.765900, 0.001283, 67.188713,  ,1417, 270.671295, 470.671295, 200.000000, 0.000000, 0.001076, 85.671867,  ,1417, 237.217606, 130.000000, 0.000000, 107.217606, 0.001294, 89.300529,  ,1417, 203.804901, 130.000000, 0.000000, 73.804901, 0.001246, 61.762882,  ,1417, 131.217407, 130.000000, 0.000000, 1.217407, 0.001330, 67.558846 
 1418, 127.536400, 127.536400, 0.000000, 0.000000, 0.001188, 65.916031,77.369995,22.907536,  ,1418, 135.081207, 335.081207, 200.000000, 0.000000, 0.001115, 70.426392,  ,1418, 277.420410, 130.000000, 0.000000, 147.420410, 0.001283, 66.792419,  ,1418, 270.671295, 470.671295, 200.000000, 0.000000, 0.001076, 86.209503,  ,1418, 237.217606, 130.000000, 0.000000, 107.217606, 0.001294, 89.012314,  ,1418, 236.225800, 130.000000, 0.000000, 106.225800, 0.001246, 61.477329,  ,1418, 163.638306, 130.000000, 0.000000, 33.638306, 0.001330, 67.468422 
 1419, 133.836395, 130.000000, 0.000000, 3.836395, 0.001188, 65.905716,77.369995,22.907536,  ,1419, 135.081207, 335.081207, 200.000000, 0.000000, 0.001115, 70.964027,  ,1419, 277.420410, 130.000000, 0.000000, 147.420410, 0.001283, 66.396126,  ,1419, 270.331299, 470.331299, 200.000000, 0.000000, 0.001076, 86.747139,  ,1419, 237.217606, 130.000000, 0.000000, 107.217606, 0.001294, 88.724098,  ,1419, 236.225800, 130.000000, 0.000000, 106.225800, 0.001246, 61.191776,  ,1419, 131.217407, 130.000000, 0.000000, 1.217407, 0.001330, 67.465149 
 1420, 163.005600, 130.000000, 0.000000, 33.005600, 0.001188, 65.816994,77.369995,22.907536,  ,1420, 170.380402, 370.380402, 200.000000, 0.000000, 0.001115, 71.501663,  ,1420, 276.080414, 130.000000, 0.000000, 146.080414, 0.001283, 66.003433,  ,1420, 270.516815, 470.516815, 200.000000, 0.000000, 0.001076, 87.284775,  ,1420, 237.217606, 130.000000, 0.000000, 107.217606, 0.001294, 88.435883,  ,1420, 236.225800, 130.000000, 0.000000, 106.225800, 0.001246, 60.906223,  ,1420, 163.638306, 130.000000, 0.000000, 33.638306, 0.001330, 67.374725 
 1421, 166.765594, 130.000000, 0.000000, 36.765594, 0.001188, 65.718163,77.369995,22.907536,  ,1421, 170.380402, 370.380402, 200.000000, 0.000000, 0.001115, 72.039299,  ,1421, 244.102203, 130.000000, 0.000000, 114.102203, 0.001283, 65.696709,  ,1421, 270.516815, 470.516815, 200.000000, 0.000000, 0.001076, 87.822411,  ,1421, 237.217606, 130.000000, 0.000000, 107.217606, 0.001294, 88.147667,  ,1421, 202.556595, 130.000000, 0.000000, 72.556595, 0.001246, 60.711178,  ,1421, 163.638306, 130.000000, 0.000000, 33.638306, 0.001330, 67.284302 
 1422, 168.451096, 130.000000, 0.000000, 38.451096, 0.001188, 65.614799,77.369995,22.907536,  ,1422, 170.380402, 370.380402, 200.000000, 0.000000, 0.001115, 72.576935,  ,1422, 278.071411, 130.000000, 0.000000, 148.071411, 0.001283, 65.298668,  ,1422, 270.516815, 470.516815, 200.000000, 0.000000, 0.001076, 88.360046,  ,1422, 202.217606, 130.000000, 0.000000, 72.217606, 0.001294, 87.953537,  ,1422, 202.556595, 130.000000, 0.000000, 72.556595, 0.001246, 60.516132,  ,1422, 163.638306, 130.000000, 0.000000, 33.638306, 0.001330, 67.193878 
 1423, 168.451096, 130.000000, 0.000000, 38.451096, 0.001188, 65.511436,77.369995,22.907536,  ,1423, 205.380402, 405.380402, 200.000000, 0.000000, 0.001115, 73.114571,  ,1423, 277.425903, 130.000000, 0.000000, 147.425903, 0.001283, 64.902359,  ,1423, 270.516815, 470.516815, 200.000000, 0.000000, 0.001076, 88.897682,  ,1423, 202.217606, 130.000000, 0.000000, 72.217606, 0.001294, 87.759407,  ,1423, 202.556595, 130.000000, 0.000000, 72.556595, 0.001246, 60.321087,  ,1423, 163.638306, 130.000000, 0.000000, 33.638306, 0.001330, 67.103455 
 1424, 168.451096, 130.000000, 0.000000, 38.451096, 0.001188, 65.408073,77.369995,22.907536,  ,1424, 205.380402, 405.380402, 200.000000, 0.000000, 0.001115, 73.652206,  ,1424, 278.925903, 130.000000, 0.000000, 148.925903, 0.001283, 64.502022,  ,1424, 270.516815, 470.516815, 200.000000, 0.000000, 0.001076, 89.435318,  ,1424, 203.257599, 130.000000, 0.000000, 73.257599, 0.001294, 87.562477,  ,1424, 202.556595, 130.000000, 0.000000, 72.556595, 0.001246, 60.126041,  ,1424, 131.217407, 130.000000, 0.000000, 1.217407, 0.001330, 67.100182 
 1425, 168.451096, 130.000000, 0.000000, 38.451096, 0.001188, 65.304710,77.369995,22.907536,  ,1425, 171.411194, 371.411194, 200.000000, 0.000000, 0.001115, 74.189842,  ,1425, 278.925903, 130.000000, 0.000000, 148.925903, 0.001283, 64.101685,  ,1425, 270.516815, 470.516815, 200.000000, 0.000000, 0.001076, 89.972954,  ,1425, 203.257599, 130.000000, 0.000000, 73.257599, 0.001294, 87.365547,  ,1425, 167.556595, 130.000000, 0.000000, 37.556595, 0.001246, 60.025082,  ,1425, 131.217407, 130.000000, 0.000000, 1.217407, 0.001330, 67.096909 
 1426, 168.451096, 130.000000, 0.000000, 38.451096, 0.001188, 65.201347,77.369995,22.907536,  ,1426, 169.725693, 369.725708, 200.000000, 0.000000, 0.001115, 74.727478,  ,1426, 242.425903, 130.000000, 0.000000, 112.425903, 0.001283, 63.799465,  ,1426, 235.516800, 435.516785, 200.000000, 0.000000, 0.001076, 90.510590,  ,1426, 202.217606, 130.000000, 0.000000, 72.217606, 0.001294, 87.171417,  ,1426, 167.556595, 130.000000, 0.000000, 37.556595, 0.001246, 59.924122,  ,1426, 133.757401, 130.000000, 0.000000, 3.757401, 0.001330, 67.086807 
 1427, 203.750305, 130.000000, 0.000000, 73.750305, 0.001188, 65.003098,77.369995,22.907536,  ,1427, 169.725693, 369.725708, 200.000000, 0.000000, 0.001115, 75.265114,  ,1427, 242.425903, 130.000000, 0.000000, 112.425903, 0.001283, 63.497246,  ,1427, 234.476807, 434.476807, 200.000000, 0.000000, 0.001076, 91.048225,  ,1427, 203.903107, 130.000000, 0.000000, 73.903107, 0.001294, 86.972755,  ,1427, 167.556595, 130.000000, 0.000000, 37.556595, 0.001246, 59.823162,  ,1427, 133.757401, 130.000000, 0.000000, 3.757401, 0.001330, 67.076706 
 1428, 203.750305, 130.000000, 0.000000, 73.750305, 0.001188, 64.804848,77.369995,22.907536,  ,1428, 169.725693, 369.725708, 200.000000, 0.000000, 0.001115, 75.802750,  ,1428, 242.425903, 130.000000, 0.000000, 112.425903, 0.001283, 63.195026,  ,1428, 236.162292, 436.162292, 200.000000, 0.000000, 0.001076, 91.585861,  ,1428, 203.903107, 130.000000, 0.000000, 73.903107, 0.001294, 86.774094,  ,1428, 167.556595, 130.000000, 0.000000, 37.556595, 0.001246, 59.722202,  ,1428, 133.757401, 130.000000, 0.000000, 3.757401, 0.001330, 67.066605 
 1429, 171.329407, 130.000000, 0.000000, 41.329407, 0.001188, 64.693748,77.369995,22.907536,  ,1429, 169.725693, 369.725708, 200.000000, 0.000000, 0.001115, 76.340385,  ,1429, 242.425903, 130.000000, 0.000000, 112.425903, 0.001283, 62.892807,  ,1429, 236.162292, 436.162292, 200.000000, 0.000000, 0.001076, 92.123497,  ,1429, 203.903107, 130.000000, 0.000000, 73.903107, 0.001294, 86.575432,  ,1429, 167.556595, 130.000000, 0.000000, 37.556595, 0.001246, 59.621243,  ,1429, 133.417404, 130.000000, 0.000000, 3.417404, 0.001330, 67.057419 
 1430, 171.329407, 130.000000, 0.000000, 41.329407, 0.001188, 64.582649,77.369995,22.907536,  ,1430, 169.725693, 369.725708, 200.000000, 0.000000, 0.001115, 76.878021,  ,1430, 242.425903, 130.000000, 0.000000, 112.425903, 0.001283, 62.590588,  ,1430, 236.162292, 436.162292, 200.000000, 0.000000, 0.001076, 92.661133,  ,1430, 171.482193, 130.000000, 0.000000, 41.482193, 0.001294, 86.463921,  ,1430, 165.171097, 130.000000, 0.000000, 35.171097, 0.001246, 59.526695,  ,1430, 135.102905, 130.000000, 0.000000, 5.102905, 0.001330, 67.043701 
 1431, 171.329407, 130.000000, 0.000000, 41.329407, 0.001188, 64.471550,77.369995,22.907536,  ,1431, 169.725693, 369.725708, 200.000000, 0.000000, 0.001115, 77.415657,  ,1431, 242.425903, 130.000000, 0.000000, 112.425903, 0.001283, 62.288368,  ,1431, 236.162292, 436.162292, 200.000000, 0.000000, 0.001076, 93.198769,  ,1431, 171.482193, 130.000000, 0.000000, 41.482193, 0.001294, 86.352409,  ,1431, 165.171097, 130.000000, 0.000000, 35.171097, 0.001246, 59.432148,  ,1431, 135.102905, 130.000000, 0.000000, 5.102905, 0.001330, 67.029984 
